 GRID, CVE_ENT_MUN, Fv, Fc
       61496 ,       26030 ,  3.1976318E-03 ,  1.6097702E-02
       61497 ,       26030 ,  0.0000000E+00 ,  5.6447843E-03
       61498 ,       26030 ,  0.0000000E+00 ,  1.1232302E-02
       61499 ,       26030 ,  0.0000000E+00 ,  1.1119774E-02
       61501 ,       26030 ,  0.0000000E+00 ,  1.9417820E-02
       61503 ,       26021 ,  0.0000000E+00 ,  2.9477198E-02
       61504 ,       26021 ,  0.0000000E+00 ,  6.0627975E-02
       61505 ,       26021 ,  0.0000000E+00 ,  5.4054487E-02
       61508 ,       26021 ,  0.0000000E+00 ,  5.1931880E-02
       61509 ,       26021 ,  0.0000000E+00 ,  5.9601597E-02
       61510 ,       26021 ,  0.0000000E+00 ,  1.0145019E-02
       61512 ,       26068 ,  0.0000000E+00 ,  7.0417635E-02
       61513 ,       26068 ,  0.0000000E+00 ,  0.1860541    
       61514 ,       26061 ,  0.0000000E+00 ,  0.1163083    
       61515 ,       26061 ,  0.0000000E+00 ,  6.1859738E-02
       61516 ,       26061 ,  0.0000000E+00 ,  2.2873875E-02
       61517 ,       26009 ,  0.0000000E+00 ,  2.3918282E-02
       61518 ,       26009 ,  0.0000000E+00 ,  0.1339466    
       61521 ,       26005 ,   1.000000     ,  0.3582392    
       61522 ,       26005 ,  0.0000000E+00 ,  0.1522912    
       61531 ,        8040 ,  0.0000000E+00 ,  6.5824829E-02
       61535 ,        8063 ,  0.8638139     ,  9.3586326E-02
       61536 ,        8063 ,  0.1361862     ,  2.8103761E-02
       61539 ,        8048 ,  4.4612624E-02 ,  1.3804832E-03
       61540 ,        8048 ,  0.0000000E+00 ,  0.1418333    
       61547 ,        8054 ,  0.0000000E+00 ,  9.0043806E-02
       61552 ,        8019 ,  0.0000000E+00 ,  3.0544039E-02
       61559 ,        8002 ,  0.0000000E+00 ,  7.2894126E-02
       61560 ,        8002 ,  0.0000000E+00 ,  1.3454640E-02
       61561 ,        8002 ,  0.0000000E+00 ,  3.1073669E-02
       61562 ,        8002 ,  0.0000000E+00 ,  3.6314901E-02
       61571 ,        8052 ,  0.0000000E+00 ,  5.3518169E-02
       61578 ,        8042 ,  0.4476968     ,  0.1465388    
       61579 ,        8042 ,  0.0000000E+00 ,  0.1871086    
       61590 ,        5023 ,  0.0000000E+00 ,  3.9133374E-04
       61594 ,        5002 ,  0.0000000E+00 ,  7.1870409E-02
       61608 ,        5014 ,  0.0000000E+00 ,  2.5543908E-02
       61609 ,        5014 ,  0.0000000E+00 ,  9.6223570E-02
       61610 ,        5014 ,  0.1859534     ,  5.8678322E-02
       61612 ,        5014 ,  0.0000000E+00 ,  2.1927124E-02
       61613 ,        5014 ,  0.5341632     ,  4.3693047E-02
       61820 ,        2001 ,  0.0000000E+00 ,  2.4710926E-03
       61821 ,        2001 ,  0.0000000E+00 ,  4.1865101E-03
       61827 ,        2001 ,  0.0000000E+00 ,  6.3500926E-03
       61843 ,       26030 ,  1.4423091E-02 ,  6.1937254E-03
       61844 ,       26030 ,  1.9260008E-02 ,  1.0955455E-02
       61845 ,       26030 ,  0.0000000E+00 ,  9.6151326E-03
       61846 ,       26030 ,  0.0000000E+00 ,  1.9246455E-02
       61847 ,       26030 ,  0.0000000E+00 ,  7.7690161E-03
       61848 ,       26030 ,  3.8952122E-03 ,  7.9373773E-03
       61849 ,       26030 ,  3.2418843E-02 ,  2.2896711E-02
       61850 ,       26030 ,  0.0000000E+00 ,  1.9356972E-02
       61851 ,       26030 ,  0.0000000E+00 ,  1.3781605E-02
       61852 ,       26030 ,  0.0000000E+00 ,  3.5464088E-03
       61853 ,       26030 ,  0.0000000E+00 ,  9.1475686E-03
       61854 ,       26030 ,  0.0000000E+00 ,  5.4952991E-03
       61855 ,       26030 ,  0.0000000E+00 ,  1.4523713E-02
       61856 ,       26030 ,  0.0000000E+00 ,  1.7043544E-02
       61857 ,       26021 ,  0.0000000E+00 ,  7.6359790E-03
       61862 ,       26021 ,  0.0000000E+00 ,  6.6801300E-03
       61863 ,       26021 ,  0.0000000E+00 ,  8.9790449E-02
       61864 ,       26037 ,  0.0000000E+00 ,  0.2257873    
       61865 ,       26068 ,  0.0000000E+00 ,  0.1248195    
       61868 ,       26061 ,  0.0000000E+00 ,  0.1021742    
       61869 ,       26061 ,  0.0000000E+00 ,  0.1369844    
       61870 ,       26009 ,  0.0000000E+00 ,  9.9065311E-02
       61871 ,       26009 ,   1.000000     ,  0.2247636    
       61872 ,       26052 ,  0.0000000E+00 ,  7.4890316E-02
       61873 ,       26052 ,  0.0000000E+00 ,  9.8908328E-02
       61874 ,       26052 ,  0.0000000E+00 ,  4.6734452E-02
       61875 ,       26052 ,  0.0000000E+00 ,  4.0141340E-02
       61876 ,       26052 ,  0.0000000E+00 ,  6.4145587E-02
       61877 ,       26052 ,  0.0000000E+00 ,  6.8300217E-02
       61878 ,       26052 ,  0.0000000E+00 ,  8.3939463E-02
       61884 ,        8040 ,  0.0000000E+00 ,  4.6433337E-02
       61888 ,        8063 ,  0.0000000E+00 ,  0.1318100    
       61892 ,        8048 ,  0.2302262     ,  0.1404347    
       61893 ,        8048 ,  0.0000000E+00 ,  0.1213236    
       61900 ,        8054 ,  0.0000000E+00 ,  3.5480481E-02
       61904 ,        8019 ,  0.0000000E+00 ,  2.1681342E-02
       61905 ,        8019 ,  0.0000000E+00 ,  1.4994937E-02
       61913 ,        8002 ,  0.0000000E+00 ,  8.8484943E-02
       61914 ,        8002 ,  0.0000000E+00 ,  3.6582287E-02
       61915 ,        8002 ,  0.0000000E+00 ,  8.3243689E-03
       61924 ,        8052 ,  0.0000000E+00 ,  3.6026686E-02
       61925 ,        8052 ,  0.0000000E+00 ,  2.4731081E-02
       61930 ,        8042 ,  0.0000000E+00 ,  8.2017146E-02
       61931 ,        8042 ,  0.5523033     ,  6.7870162E-02
       61946 ,        5002 ,  0.0000000E+00 ,  8.2788609E-02
       61947 ,        5002 ,  0.0000000E+00 ,  2.3629102E-03
       61962 ,        5014 ,  0.0000000E+00 ,  6.5362252E-02
       61963 ,        5014 ,  0.0000000E+00 ,  0.1141543    
       61964 ,        5014 ,  0.0000000E+00 ,  1.5192756E-02
       61965 ,        5014 ,  0.0000000E+00 ,  6.1497554E-02
       62171 ,        2001 ,  0.0000000E+00 ,  2.3523096E-03
       62173 ,        2001 ,  0.0000000E+00 ,  5.4857275E-03
       62180 ,        2001 ,  0.0000000E+00 ,  5.3625647E-03
       62195 ,       26030 ,  0.0000000E+00 ,  4.2484072E-04
       62196 ,       26030 ,  0.0000000E+00 ,  4.3006237E-03
       62198 ,       26030 ,  0.0000000E+00 ,  1.1224791E-03
       62199 ,       26030 ,  0.0000000E+00 ,  1.9328827E-02
       62200 ,       26030 ,  0.0000000E+00 ,  1.5683550E-02
       62201 ,       26030 ,  0.0000000E+00 ,  5.9287790E-03
       62202 ,       26030 ,  0.0000000E+00 ,  9.6192108E-03
       62204 ,       26030 ,  0.0000000E+00 ,  5.3297654E-03
       62205 ,       26030 ,  0.0000000E+00 ,  1.1258904E-02
       62206 ,       26030 ,  0.0000000E+00 ,  7.8368159E-03
       62207 ,       26030 ,  2.7399220E-02 ,  2.1241676E-02
       62208 ,       26030 ,  7.7635571E-02 ,  2.4370287E-02
       62209 ,       26030 ,  0.0000000E+00 ,  1.3076656E-02
       62210 ,       26030 ,  0.0000000E+00 ,  1.0240369E-02
       62211 ,       26030 ,  0.0000000E+00 ,  4.0555117E-03
       62212 ,       26066 ,  0.0000000E+00 ,  9.5831035E-03
       62213 ,       26030 ,  0.0000000E+00 ,  1.0499391E-02
       62214 ,       26037 ,  0.0000000E+00 ,  0.1793877    
       62215 ,       26037 ,  0.0000000E+00 ,  0.1689227    
       62216 ,       26037 ,   1.000000     ,  0.2181488    
       62217 ,       26068 ,  0.0000000E+00 ,  0.1959075    
       62218 ,       26068 ,  0.0000000E+00 ,  5.6879606E-02
       62226 ,       26052 ,   1.000000     ,  2.9175598E-02
       62227 ,       26052 ,  0.0000000E+00 ,  4.2782109E-02
       62228 ,       26052 ,  0.0000000E+00 ,  6.7824140E-02
       62229 ,       26052 ,  0.0000000E+00 ,  2.0546408E-02
       62230 ,       26052 ,  0.0000000E+00 ,  2.2739384E-02
       62237 ,        8040 ,  0.0000000E+00 ,  2.6873216E-02
       62238 ,        8040 ,  0.0000000E+00 ,  3.9745074E-02
       62239 ,        8040 ,  0.0000000E+00 ,  5.2951900E-03
       62240 ,        8063 ,  0.0000000E+00 ,  3.9138976E-02
       62241 ,        8063 ,  0.0000000E+00 ,  0.1267064    
       62244 ,        8048 ,  0.0000000E+00 ,  0.1490351    
       62245 ,        8048 ,  0.0000000E+00 ,  4.9618934E-03
       62246 ,        8048 ,  0.2971935     ,  0.1130432    
       62257 ,        8019 ,  0.0000000E+00 ,  3.0442283E-02
       62267 ,        8002 ,  0.0000000E+00 ,  8.9276135E-02
       62268 ,        8002 ,  0.0000000E+00 ,  4.7612533E-02
       62278 ,        8052 ,  0.0000000E+00 ,  5.9437778E-02
       62280 ,        8042 ,  0.0000000E+00 ,  8.3873935E-02
       62281 ,        8042 ,  0.0000000E+00 ,  0.1372807    
       62282 ,        8042 ,  0.0000000E+00 ,  0.1350906    
       62283 ,        8042 ,  0.0000000E+00 ,  7.6902665E-02
       62299 ,        5002 ,  0.0000000E+00 ,  5.9642471E-02
       62308 ,        5038 ,  0.0000000E+00 ,  2.2486399E-03
       62309 ,        5038 ,  0.0000000E+00 ,  7.4165426E-02
       62310 ,        5038 ,  0.0000000E+00 ,  7.0746630E-02
       62311 ,        5038 ,  0.0000000E+00 ,  6.0996160E-02
       62312 ,        5038 ,  0.0000000E+00 ,  6.2542357E-02
       62313 ,        5002 ,  0.0000000E+00 ,  5.4892115E-02
       62316 ,        5002 ,  0.0000000E+00 ,  5.6049876E-02
       62317 ,        5002 ,  0.0000000E+00 ,  4.4702258E-02
       62523 ,        2001 ,  0.0000000E+00 ,  3.8611898E-03
       62524 ,        2001 ,  0.0000000E+00 ,  4.7967164E-03
       62526 ,        2001 ,  0.0000000E+00 ,  6.1677056E-03
       62532 ,        2001 ,  0.0000000E+00 ,  1.2881376E-03
       62533 ,        2001 ,  0.0000000E+00 ,  4.6826433E-03
       62548 ,       26030 ,  0.0000000E+00 ,  6.9927932E-03
       62552 ,       26030 ,  0.0000000E+00 ,  9.9620149E-03
       62555 ,       26030 ,  0.0000000E+00 ,  4.4767694E-03
       62558 ,       26030 ,  0.0000000E+00 ,  6.0997083E-04
       62559 ,       26030 ,  2.9519380E-03 ,  1.2635424E-02
       62560 ,       26030 ,  0.2700214     ,  1.7200876E-02
       62561 ,       26030 ,  0.2230798     ,  4.3395288E-02
       62562 ,       26030 ,  0.0000000E+00 ,  9.6862391E-03
       62563 ,       26030 ,  0.0000000E+00 ,  1.6069486E-03
       62564 ,       26030 ,  0.0000000E+00 ,  5.6047966E-03
       62565 ,       26030 ,  0.0000000E+00 ,  9.6505089E-03
       62571 ,       26068 ,   1.000000     ,  0.1509083    
       62572 ,       26068 ,  0.0000000E+00 ,  4.7756091E-02
       62591 ,        8040 ,  0.6078089     ,  6.0968094E-02
       62594 ,        8040 ,  0.0000000E+00 ,  8.0486849E-02
       62595 ,        8063 ,  0.0000000E+00 ,  0.1163765    
       62596 ,        8025 ,  0.0000000E+00 ,  0.2575647    
       62597 ,        8025 ,  0.0000000E+00 ,  6.3285835E-02
       62599 ,        8048 ,  0.4279677     ,  0.1384173    
       62600 ,        8048 ,  0.0000000E+00 ,  7.8260131E-02
       62610 ,        8019 ,  0.0000000E+00 ,  3.6107142E-02
       62620 ,        8002 ,  0.0000000E+00 ,  7.0086211E-02
       62621 ,        8002 ,  0.0000000E+00 ,  5.1850356E-02
       62622 ,        8002 ,  0.0000000E+00 ,  3.1861588E-02
       62631 ,        8052 ,  0.0000000E+00 ,  3.7882607E-02
       62632 ,        8052 ,  0.0000000E+00 ,  5.7876319E-02
       62633 ,        8042 ,  0.0000000E+00 ,  5.3399082E-02
       62650 ,        5002 ,  0.0000000E+00 ,  1.4563547E-02
       62651 ,        5002 ,  0.0000000E+00 ,  8.4645927E-02
       62652 ,        5002 ,  0.0000000E+00 ,  6.3727284E-03
       62660 ,        5002 ,  0.0000000E+00 ,  7.1317904E-02
       62661 ,        5038 ,  0.0000000E+00 ,  6.2768750E-02
       62666 ,        5002 ,  0.0000000E+00 ,  1.0550968E-02
       62667 ,        5002 ,  0.0000000E+00 ,  6.3146621E-02
       62668 ,        5002 ,  0.3627844     ,  8.4208176E-02
       62669 ,        5002 ,  0.6372156     ,  5.8113113E-02
       62875 ,        2001 ,  0.0000000E+00 ,  2.4755164E-03
       62876 ,        2001 ,  0.0000000E+00 ,  5.7642600E-03
       62879 ,        2001 ,  0.0000000E+00 ,  5.5190823E-03
       62883 ,        2001 ,  0.0000000E+00 ,  3.2668870E-03
       62884 ,        2001 ,  0.0000000E+00 ,  5.7438682E-03
       62885 ,        2001 ,  0.0000000E+00 ,  7.7533377E-03
       62886 ,        2001 ,  0.0000000E+00 ,  1.7942300E-04
       62901 ,       26030 ,  0.0000000E+00 ,  4.8867576E-03
       62905 ,       26030 ,  0.0000000E+00 ,  1.0007861E-02
       62912 ,       26030 ,  2.8612488E-03 ,  0.0000000E+00
       62913 ,       26030 ,  0.2338553     ,  0.0000000E+00
       62914 ,       26030 ,  8.2477100E-02 ,  2.5592815E-02
       62915 ,       26030 ,  6.5236860E-03 ,  1.5464382E-02
       62916 ,       26030 ,  0.0000000E+00 ,  6.1241761E-03
       62925 ,       26068 ,  0.0000000E+00 ,  9.2021637E-02
       62944 ,        8040 ,  0.0000000E+00 ,  4.3911416E-02
       62949 ,        8025 ,  6.7189122E-03 ,  0.2598011    
       62953 ,        8048 ,  0.0000000E+00 ,  0.1028492    
       62963 ,        8019 ,  0.0000000E+00 ,  3.1788405E-02
       62973 ,        8002 ,  0.0000000E+00 ,  1.1195499E-02
       62974 ,        8002 ,  0.0000000E+00 ,  5.4423060E-02
       62975 ,        8015 ,  0.0000000E+00 ,  0.1233319    
       62976 ,        8015 ,  0.0000000E+00 ,  0.1279927    
       62977 ,        8015 ,  0.0000000E+00 ,  8.1137849E-05
       62984 ,        8052 ,  0.0000000E+00 ,  2.0723866E-02
       62985 ,        8052 ,  0.0000000E+00 ,  3.4031332E-02
       62986 ,        8052 ,  0.0000000E+00 ,  6.7116551E-02
       62987 ,        8052 ,  0.0000000E+00 ,  9.6870661E-03
       63002 ,        5002 ,  0.0000000E+00 ,  6.7682788E-02
       63003 ,        5002 ,  0.0000000E+00 ,  5.3390089E-02
       63012 ,        5002 ,  0.0000000E+00 ,  2.4301419E-02
       63013 ,        5002 ,  0.0000000E+00 ,  3.3337831E-02
       63020 ,        5002 ,  0.0000000E+00 ,  4.3811705E-02
       63021 ,        5002 ,  0.0000000E+00 ,  2.0636914E-02
       63228 ,        2001 ,  0.0000000E+00 ,  8.2110410E-04
       63232 ,        2001 ,  0.0000000E+00 ,  7.2777388E-03
       63233 ,        2001 ,  0.0000000E+00 ,  5.6499289E-03
       63234 ,        2001 ,  0.0000000E+00 ,  5.8322586E-03
       63235 ,        2001 ,  0.0000000E+00 ,  5.6878040E-03
       63236 ,        2001 ,  0.0000000E+00 ,  3.6697057E-03
       63239 ,        2001 ,  0.0000000E+00 ,  5.9964391E-04
       63253 ,       26030 ,  0.0000000E+00 ,  3.6234818E-03
       63254 ,       26030 ,  0.0000000E+00 ,  1.7466459E-03
       63258 ,       26030 ,  0.0000000E+00 ,  9.7270329E-03
       63259 ,       26030 ,  0.0000000E+00 ,  4.2380015E-03
       63265 ,       26030 ,  0.0000000E+00 ,  2.4338698E-03
       63266 ,       26030 ,  0.0000000E+00 ,  1.3221629E-02
       63267 ,       26030 ,  0.0000000E+00 ,  2.8169353E-02
       63268 ,       26030 ,  0.0000000E+00 ,  1.3472781E-02
       63269 ,       26030 ,  0.0000000E+00 ,  1.6301356E-02
       63270 ,       26030 ,  0.0000000E+00 ,  1.1433031E-02
       63271 ,       26030 ,  0.0000000E+00 ,  2.0242092E-04
       63273 ,       26066 ,  0.0000000E+00 ,  2.6080417E-02
       63274 ,       26066 ,  0.0000000E+00 ,  8.3415709E-02
       63278 ,       26057 ,  0.0000000E+00 ,  0.5156110    
       63279 ,       26057 ,  0.0000000E+00 ,  0.5808930    
       63280 ,       26057 ,   1.000000     ,  0.2883042    
       63297 ,        8040 ,  0.0000000E+00 ,  3.5959695E-02
       63298 ,        8040 ,  0.0000000E+00 ,  8.5308570E-03
       63299 ,        8040 ,  0.2315413     ,  0.0000000E+00
       63300 ,        8040 ,  3.2158713E-03 ,  0.0000000E+00
       63301 ,        8025 ,  0.2169783     ,  0.0000000E+00
       63302 ,        8025 ,  0.7763028     ,  0.2493703    
       63305 ,        8048 ,  0.0000000E+00 ,  1.5657365E-02
       63306 ,        8048 ,  0.0000000E+00 ,  0.1316690    
       63316 ,        8019 ,  0.0000000E+00 ,  2.2722270E-02
       63327 ,        8015 ,  0.0000000E+00 ,  0.1246966    
       63330 ,        8015 ,   1.000000     ,  0.1724760    
       63337 ,        8052 ,  0.0000000E+00 ,  5.1583569E-02
       63338 ,        8052 ,  0.0000000E+00 ,  1.0578982E-02
       63339 ,        8052 ,  0.0000000E+00 ,  2.2437111E-02
       63355 ,        5002 ,  0.0000000E+00 ,  1.5090391E-02
       63373 ,        5002 ,  0.0000000E+00 ,  1.7198645E-02
       63374 ,        5002 ,  0.0000000E+00 ,  2.6751687E-03
       63585 ,        2001 ,  0.0000000E+00 ,  5.3262147E-03
       63606 ,       26030 ,  0.0000000E+00 ,  4.8808805E-03
       63610 ,       26030 ,  0.0000000E+00 ,  1.0039131E-02
       63611 ,       26030 ,  0.0000000E+00 ,  2.5425069E-03
       63616 ,       26030 ,  0.0000000E+00 ,  2.6336277E-03
       63617 ,       26030 ,  0.0000000E+00 ,  1.2138506E-02
       63618 ,       26030 ,  0.0000000E+00 ,  1.0058639E-02
       63620 ,       26030 ,  0.0000000E+00 ,  1.9506274E-02
       63621 ,       26030 ,  0.0000000E+00 ,  1.4379706E-02
       63622 ,       26056 ,  0.0000000E+00 ,  9.1566481E-02
       63624 ,       26030 ,  0.0000000E+00 ,  1.1518886E-02
       63625 ,       26066 ,  0.0000000E+00 ,  0.1010398    
       63626 ,       26066 ,  0.0000000E+00 ,  8.5832372E-02
       63643 ,       26040 ,  0.0000000E+00 ,  5.8134063E-03
       63644 ,       26040 ,  0.0000000E+00 ,  1.0410891E-02
       63650 ,        8040 ,  0.0000000E+00 ,  4.4271484E-02
       63655 ,        8034 ,  0.0000000E+00 ,  0.1243539    
       63658 ,        8048 ,  0.0000000E+00 ,  9.4855567E-03
       63668 ,        8019 ,  0.0000000E+00 ,  3.0967216E-03
       63669 ,        8019 ,  0.0000000E+00 ,  4.8664913E-02
       63670 ,        8019 ,  0.0000000E+00 ,  7.0865029E-03
       63680 ,        8015 ,  0.0000000E+00 ,  5.6526076E-02
       63683 ,        8015 ,  0.0000000E+00 ,  3.1475013E-03
       63684 ,        8015 ,  0.0000000E+00 ,  0.1365239    
       63685 ,        8015 ,  0.0000000E+00 ,  9.2116408E-02
       63686 ,        8015 ,  0.0000000E+00 ,  0.1325648    
       63687 ,        8052 ,  0.0000000E+00 ,  7.7305578E-02
       63688 ,        8052 ,  0.0000000E+00 ,  5.7274960E-02
       63689 ,        8052 ,  0.0000000E+00 ,  5.8527365E-02
       63690 ,        8052 ,  0.7098820     ,  9.1550790E-02
       63691 ,        8052 ,  0.2901179     ,  4.1189924E-02
       63938 ,        2001 ,  0.0000000E+00 ,  5.3578718E-03
       63959 ,       26030 ,  0.0000000E+00 ,  5.4740752E-03
       63961 ,       26030 ,  0.0000000E+00 ,  5.1398267E-04
       63962 ,       26030 ,  0.0000000E+00 ,  1.1672820E-02
       63963 ,       26030 ,  0.0000000E+00 ,  4.7293203E-03
       63968 ,       26030 ,  0.0000000E+00 ,  4.9436493E-03
       63969 ,       26030 ,  0.0000000E+00 ,  9.7014885E-03
       63973 ,       26056 ,  0.6421887     ,  2.7123710E-02
       63974 ,       26056 ,  0.1749677     ,  0.1485730    
       63975 ,       26056 ,  0.0000000E+00 ,  0.1075375    
       63978 ,       26066 ,  0.0000000E+00 ,  8.9280531E-03
       63979 ,       26066 ,   1.000000     ,  0.2008246    
       63980 ,       26066 ,  0.0000000E+00 ,  8.9924581E-02
       63981 ,       26066 ,  0.0000000E+00 ,  5.3697653E-02
       63995 ,       26040 ,  0.0000000E+00 ,  4.4056509E-02
       63996 ,       26040 ,  0.0000000E+00 ,  8.5450418E-02
       64003 ,        8040 ,  0.0000000E+00 ,  4.5140114E-02
       64004 ,        8040 ,  0.0000000E+00 ,  3.3769963E-04
       64008 ,        8034 ,  0.0000000E+00 ,  0.1257443    
       64012 ,        8010 ,  0.0000000E+00 ,  1.2804409E-02
       64021 ,        8019 ,  0.0000000E+00 ,  2.4107713E-02
       64022 ,        8019 ,  0.0000000E+00 ,  1.7618733E-02
